cbsa,name,households_income_lt_10k,households_income_10k_15k,households_income_15k_20k,households_income_20k_25k,households_income_25k_30k,households_income_30k_35k,households_income_35k_40k,households_income_40k_45k,households_income_45k_50k,households_income_50k_60k,households_income_60k_75k,households_income_75k_100k,households_income_100k_125k,households_income_125k_150k,households_income_150k_200k,households_income_200k_plus,housing_units,occupied_housing_units,vacant_housing_units,housing_units_1_detached,housing_units_1_attached,housing_units_2,housing_units_3_4,housing_units_5_9,housing_units_10_19,housing_units_20_49,housing_units_50_plus,housing_units_mobile_home,housing_units_other,owner_households,owner_households_15_24,owner_households_25_34,owner_households_35_44,owner_households_45_54,owner_households_55_59,owner_households_60_64,owner_households_65_74,owner_households_75_84,owner_households_85_plus,renter_households,renter_households_15_24,renter_households_25_34,renter_households_35_44,renter_households_45_54,renter_households_55_59,renter_households_60_64,renter_households_65_74,renter_households_75_84,renter_households_85_plus,year,households_income_50k_to_100k,housing_units_multifamily_5plus,share_sf_detached,share_multifamily_5plus,vacancy_rate,households_25_44,owner_households_25_44,renter_households_25_44,share_households_25_44
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",26788,20708,17917,21363,17940,17200,17750,19292,20587,36825,53027,79220,68293,49327,62834,74794,638263,603865,34398,354591.0,61631.0,10497.0,35346.0,33996.0,36704.0,32246.0,52322.0,20258.0,672.0,355557,945,29081,77613,94887,37924,32410,44094,28431,10172,248308,15965,74152,60394,44640,15477,11320,11533,9663,5164,2009,169072,155268.0,0.5555562518898949,0.2432664904592621,0.05389314436212032,241240,106694,134546,0.3994932642229637
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",27850,19600,21134,22706,18712,19444,20754,23327,19252,34202,51121,74562,66708,50628,68115,78722,650232,616837,33395,346117.0,69919.0,14583.0,39115.0,35830.0,31327.0,34359.0,59026.0,19295.0,661.0,353431,982,25939,73047,94992,38708,36310,45728,26540,11185,263406,13712,75388,64489,49823,17088,12549,14913,10083,5361,2010,159885,160542.0,0.5322977029737078,0.24689956815413575,0.05135859201023635,238863,98986,139877,0.3872384438676668
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",24714,24014,20211,22819,20794,18605,18538,21232,20013,35391,52428,77489,66710,43286,66447,89841,650655,622532,28123,351788.0,63243.0,12132.0,33950.0,36552.0,37002.0,32050.0,63218.0,20027.0,693.0,354510,786,25875,69666,92823,43763,34756,46931,28344,11566,268022,14757,81545,68095,46492,17739,12062,12804,8398,6130,2011,165308,168822.0,0.5406674812304524,0.25946469327062727,0.043222598765859016,245181,95541,149640,0.39384481440311503
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",26084,20944,19516,21654,18662,20602,18254,21275,18783,34981,48760,75145,74363,49370,65605,96851,654168,630849,23319,354229.0,64547.0,12245.0,37376.0,36667.0,42483.0,30218.0,56626.0,19236.0,541.0,355685,812,24057,70681,93659,41219,34992,49934,29953,10378,275164,14458,79122,70474,49984,18302,14106,13705,8724,6289,2012,158886,165994.0,0.5414954568245466,0.2537482726149857,0.03564680632498074,244334,94738,149596,0.38730979996797965
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",24015,19256,20599,21939,20651,19443,16891,18945,18989,35484,54338,69244,66933,48714,70851,110336,660597,636628,23969,353320.0,68430.0,11390.0,38658.0,31039.0,42128.0,38920.0,56749.0,19448.0,515.0,356372,1215,23558,69099,94266,42655,34920,51423,26149,13087,280256,15297,80161,70624,51953,17559,13585,16124,8968,5985,2013,159066,168836.0,0.5348495376152177,0.25558093663761716,0.036283846278442076,243442,92657,150785,0.3823928573672537
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",21680,20964,18239,16504,16909,18533,19591,17428,17850,33145,51450,75696,68953,52059,74027,116273,669279,639301,29978,363256.0,68936.0,10984.0,35308.0,37074.0,39661.0,31942.0,63039.0,18471.0,608.0,359965,939,22204,66270,93885,45126,38309,52142,30872,10218,279336,12925,78696,71947,52215,16548,13225,17282,10945,5553,2014,160291,171716.0,0.542757205888725,0.2565686358006153,0.04479148456772138,239117,88474,150643,0.37402882210414184
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",23360,18608,15248,18580,16480,19288,16242,17104,17495,35322,44421,71720,66161,49926,86420,134977,678834,651352,27482,358426.0,70125.0,12492.0,37551.0,37031.0,34459.0,34949.0,73524.0,19809.0,468.0,366317,1463,22289,64635,94767,45330,38308,55762,31037,12726,285035,16086,77680,75742,49799,18859,14364,17058,8838,6609,2015,151463,179963.0,0.5280024276921899,0.2651060494907444,0.04048412424834348,240346,86924,153422,0.3689955661454943
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",22155,20090,16277,16676,13666,18142,15947,17326,12608,29774,47350,65247,71817,52527,84421,149273,683505,653296,30209,364695.0,68226.0,9942.0,36474.0,32352.0,35718.0,36715.0,78291.0,20646.0,446.0,369737,1387,26094,60703,96717,45790,37314,59692,29422,12618,283559,13051,84752,72622,45544,19911,12374,17753,9868,7684,2016,142371,183076.0,0.5335659578203524,0.2678488087139085,0.04419718948654362,244171,86797,157374,0.3737524797335358
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",21487,17208,14417,14332,14393,14533,15362,15684,14682,27436,42576,68154,66081,49348,88030,167283,690031,651006,39025,368797.0,71995.0,11389.0,39391.0,31484.0,34638.0,33496.0,77909.0,19956.0,976.0,372227,1408,26998,61799,91643,46412,39174,60719,31071,13003,278779,14327,79330,70095,47841,19749,14183,15413,10833,7008,2017,138166,177527.0,0.534464393628692,0.2572739485617313,0.056555430118357,238222,88797,149425,0.36592903905647567
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",20772,15381,13618,15751,13518,13473,15030,15022,12788,28704,43261,64490,60703,52923,86253,192183,697955,663870,34085,361434.0,77353.0,12970.0,36614.0,35670.0,39480.0,35633.0,77532.0,20794.0,475.0,369724,927,25403,60874,87621,47037,41771,57899,33877,14315,294146,14913,82780,76453,50752,17554,14177,19741,10591,7185,2018,136455,188315.0,0.5178471391422083,0.26980965821578756,0.04883552664570066,245510,86277,159233,0.3698163797128956
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",16934,15097,11792,11939,13193,15021,14913,12454,12640,27873,45285,63637,59777,49866,86591,205830,706285,662842,43443,361571.0,72838.0,10774.0,35740.0,35787.0,39103.0,42580.0,87051.0,20422.0,419.0,365949,1152,26762,60119,83338,44441,40485,60365,35271,14016,296893,13872,88233,70451,50374,18775,16972,20135,10923,7158,2019,136795,204521.0,0.5119335678939805,0.2895729061214665,0.061509164147617465,245565,86881,158684,0.3704729030447678
