AREA,AREA_NAME,OCC_CODE,A_PCT25,A_MEDIAN,A_PCT75,YEAR,AREA_TITLE
42140,,00-0000,35690,47180,71720,2024,"Santa Fe, NM"
42200,,00-0000,37710,50240,81150,2024,"Santa Maria-Santa Barbara, CA"
42220,,00-0000,40630,55140,81930,2024,"Santa Rosa-Petaluma, CA"
42340,,00-0000,33390,46100,69950,2024,"Savannah, GA"
42540,,00-0000,34860,45400,62900,2024,"Scranton--Wilkes-Barre, PA"
42660,,00-0000,47950,67510,107730,2024,"Seattle-Tacoma-Bellevue, WA"
42680,,00-0000,33470,43200,61980,2024,"Sebastian-Vero Beach-West Vero Corridor, FL"
42700,,00-0000,30290,38460,57920,2024,"Sebring, FL"
43100,,00-0000,37860,49300,66400,2024,"Sheboygan, WI"
43300,,00-0000,30400,40410,61540,2024,"Sherman-Denison, TX"
43340,,00-0000,28990,42270,63460,2024,"Shreveport-Bossier City, LA"
43420,,00-0000,34550,45940,74810,2024,"Sierra Vista-Douglas, AZ"
43580,,00-0000,36030,45930,61550,2024,"Sioux City, IA-NE-SD"
43620,,00-0000,36430,46720,64520,2024,"Sioux Falls, SD-MN"
43640,,00-0000,29360,40760,62100,2024,"Slidell-Mandeville-Covington, LA"
43780,,00-0000,35100,45800,65440,2024,"South Bend-Mishawaka, IN-MI"
43900,,00-0000,34640,46210,66040,2024,"Spartanburg, SC"
44060,,00-0000,40180,51600,77050,2024,"Spokane-Spokane Valley, WA"
44100,,00-0000,35680,49550,79560,2024,"Springfield, IL"
44140,,00-0000,38780,49710,78200,2024,"Springfield, MA"
44180,,00-0000,33760,44110,60980,2024,"Springfield, MO"
44220,,00-0000,34310,44700,62770,2024,"Springfield, OH"
44300,,00-0000,35570,50250,77850,2024,"State College, PA"
44420,,00-0000,34390,46140,61380,2024,"Staunton-Stuarts Draft, VA"
44700,,00-0000,37780,49000,72950,2024,"Stockton-Lodi, CA"
44940,,00-0000,30530,41590,59970,2024,"Sumter, SC"
45060,,00-0000,37570,50800,77510,2024,"Syracuse, NY"
45220,,00-0000,33840,45760,66450,2024,"Tallahassee, FL"
45300,,00-0000,35830,47720,75550,2024,"Tampa-St. Petersburg-Clearwater, FL"
45460,,00-0000,31420,43960,61170,2024,"Terre Haute, IN"
45500,,00-0000,29470,41050,60750,2024,"Texarkana, TX-AR"
45780,,00-0000,35800,47320,71430,2024,"Toledo, OH"
45820,,00-0000,35210,47840,69450,2024,"Topeka, KS"
45900,,00-0000,36160,46530,64420,2024,"Traverse City, MI"
45940,,00-0000,42490,62610,99480,2024,"Trenton-Princeton, NJ"
46060,,00-0000,35910,46450,71310,2024,"Tucson, AZ"
46140,,00-0000,32920,45460,66320,2024,"Tulsa, OK"
46220,,00-0000,31420,45440,63840,2024,"Tuscaloosa, AL"
46300,,00-0000,33970,44160,59870,2024,"Twin Falls, ID"
46340,,00-0000,29580,41230,61310,2024,"Tyler, TX"
46520,,00-0000,38080,54660,81830,2024,"Urban Honolulu, HI"
46540,,00-0000,36280,48080,69000,2024,"Utica-Rome, NY"
46660,,00-0000,28580,38000,57580,2024,"Valdosta, GA"
46700,,00-0000,39500,57170,87460,2024,"Vallejo, CA"
47020,,00-0000,30000,41190,63030,2024,"Victoria, TX"
47220,,00-0000,35440,47650,72950,2024,"Vineland, NJ"
47260,,00-0000,35500,48430,76940,2024,"Virginia Beach-Chesapeake-Norfolk, VA-NC"
47300,,00-0000,35170,44320,62730,2024,"Visalia, CA"
47380,,00-0000,31830,44530,63470,2024,"Waco, TX"
47460,,00-0000,39570,49920,76400,2024,"Walla Walla, WA"
47580,,00-0000,32250,47490,73440,2024,"Warner Robins, GA"
47900,,00-0000,43910,68430,119020,2024,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47930,,00-0000,37280,50110,78950,2024,"Waterbury-Shelton, CT"
47940,,00-0000,35550,46580,62640,2024,"Waterloo-Cedar Falls, IA"
48060,,00-0000,35670,46630,65830,2024,"Watertown-Fort Drum, NY"
48140,,00-0000,37050,47970,66990,2024,"Wausau, WI"
48260,,00-0000,31860,44830,64460,2024,"Weirton-Steubenville, WV-OH"
48300,,00-0000,38140,47920,73650,2024,"Wenatchee-East Wenatchee, WA"
48540,,00-0000,30070,41840,62920,2024,"Wheeling, WV-OH"
48620,,00-0000,34210,46650,67090,2024,"Wichita, KS"
48660,,00-0000,29490,40410,60990,2024,"Wichita Falls, TX"
48680,,00-0000,34160,44660,63440,2024,"Wildwood-The Villages, FL"
48700,,00-0000,33680,45310,64060,2024,"Williamsport, PA"
48900,,00-0000,31680,44470,63440,2024,"Wilmington, NC"
49020,,00-0000,35770,47310,66770,2024,"Winchester, VA-WV"
49180,,00-0000,33790,45050,65910,2024,"Winston-Salem, NC"
49340,,00-0000,39520,55300,83320,2024,"Worcester, MA"
49420,,00-0000,37200,46740,65110,2024,"Yakima, WA"
49620,,00-0000,35880,46970,67730,2024,"York-Hanover, PA"
49660,,00-0000,31120,42330,60560,2024,"Youngstown-Warren, OH"
49700,,00-0000,36860,48330,75030,2024,"Yuba City, CA"
49740,,00-0000,33850,42690,61270,2024,"Yuma, AZ"
10180,,00-0000,30980,44340,62230,2025,"Abilene, TX"
10380,,00-0000,22030,26480,38410,2025,"Aguadilla, PR"
10420,,00-0000,36810,48840,76970,2025,"Akron, OH"
10500,,00-0000,30780,43620,64640,2025,"Albany, GA"
10540,,00-0000,39830,49700,71590,2025,"Albany, OR"
10580,,00-0000,40350,58460,84140,2025,"Albany-Schenectady-Troy, NY"
10740,,00-0000,35910,48060,77220,2025,"Albuquerque, NM"
10780,,00-0000,28840,40600,61840,2025,"Alexandria, LA"
10900,,00-0000,37260,48990,76050,2025,"Allentown-Bethlehem-Easton, PA-NJ"
11020,,00-0000,32600,44270,61940,2025,"Altoona, PA"
11100,,00-0000,31970,44580,63910,2025,"Amarillo, TX"
11180,,00-0000,36500,50220,76070,2025,"Ames, IA"
11200,,00-0000,41050,57030,83400,2025,"Amherst Town-Northampton, MA"
11260,,00-0000,42600,60200,93620,2025,"Anchorage, AK"
11460,,00-0000,38230,55380,87200,2025,"Ann Arbor, MI"
11500,,00-0000,29780,42680,61480,2025,"Anniston-Oxford, AL"
11540,,00-0000,37480,49910,74840,2025,"Appleton, WI"
11640,,00-0000,22210,26120,37140,2025,"Arecibo, PR"
11700,,00-0000,36430,46870,65820,2025,"Asheville, NC"
12020,,00-0000,30700,41220,62480,2025,"Athens-Clarke County, GA"
12060,,00-0000,37030,51170,82140,2025,"Atlanta-Sandy Springs-Roswell, GA"
12100,,00-0000,36460,47520,74470,2025,"Atlantic City-Hammonton, NJ"
12220,,00-0000,29300,39070,61270,2025,"Auburn-Opelika, AL"
12260,,00-0000,32610,45990,73770,2025,"Augusta-Richmond County, GA-SC"
12420,,00-0000,38230,56950,90560,2025,"Austin-Round Rock-San Marcos, TX"
12540,,00-0000,36080,47470,75850,2025,"Bakersfield-Delano, CA"
12580,,00-0000,39160,59070,95340,2025,"Baltimore-Columbia-Towson, MD"
12620,,00-0000,37930,47960,67780,2025,"Bangor, ME"
12700,,00-0000,40050,56360,81200,2025,"Barnstable Town, MA"
12940,,00-0000,33640,48710,74990,2025,"Baton Rouge, LA"
12980,,00-0000,37020,48690,74270,2025,"Battle Creek, MI"
13020,,00-0000,34150,45620,69880,2025,"Bay City, MI"
13140,,00-0000,34940,48630,75010,2025,"Beaumont-Port Arthur, TX"
13220,,00-0000,29730,41850,61290,2025,"Beckley, WV"
13380,,00-0000,44310,57820,83690,2025,"Bellingham, WA"
13460,,00-0000,42670,54570,78530,2025,"Bend, OR"
13740,,00-0000,37330,49060,74010,2025,"Billings, MT"
13780,,00-0000,37500,49460,77210,2025,"Binghamton, NY"
13820,,00-0000,34990,47770,72240,2025,"Birmingham, AL"
13900,,00-0000,38310,52560,76140,2025,"Bismarck, ND"
13980,,00-0000,35820,48120,69430,2025,"Blacksburg-Christiansburg-Radford, VA"
14010,,00-0000,36030,53140,82900,2025,"Bloomington, IL"
14020,,00-0000,35900,47660,73020,2025,"Bloomington, IN"
14260,,00-0000,37600,49100,76430,2025,"Boise City, ID"
14460,,00-0000,45850,66620,106230,2025,"Boston-Cambridge-Newton, MA-NH"
14500,,00-0000,46860,69580,110430,2025,"Boulder, CO"
14540,,00-0000,33920,45040,62650,2025,"Bowling Green, KY"
14580,,00-0000,41410,54830,77160,2025,"Bozeman, MT"
14740,,00-0000,46970,63200,98050,2025,"Bremerton-Silverdale-Port Orchard, WA"
14860,,00-0000,41960,61470,101480,2025,"Bridgeport-Stamford-Danbury, CT"
15180,,00-0000,26210,36490,57690,2025,"Brownsville-Harlingen, TX"
15260,,00-0000,31000,41940,65530,2025,"Brunswick-St. Simons, GA"
15380,,00-0000,37680,50790,78530,2025,"Buffalo-Cheektowaga, NY"
15500,,00-0000,33960,44010,61290,2025,"Burlington, NC"
15540,,00-0000,45640,60020,84160,2025,"Burlington-South Burlington, VT"
15940,,00-0000,34710,45810,66680,2025,"Canton-Massillon, OH"
15980,,00-0000,36300,46780,66700,2025,"Cape Coral-Fort Myers, FL"
16020,,00-0000,33800,44470,63980,2025,"Cape Girardeau, MO-IL"
16180,,00-0000,38760,56680,82730,2025,"Carson City, NV"
16220,,00-0000,36520,48880,72680,2025,"Casper, WY"
16300,,00-0000,36870,49360,74300,2025,"Cedar Rapids, IA"
16540,,00-0000,36320,47540,64990,2025,"Chambersburg, PA"
16580,,00-0000,36860,50700,79130,2025,"Champaign-Urbana, IL"
16620,,00-0000,32230,45830,66980,2025,"Charleston, WV"
16700,,00-0000,36510,49150,77460,2025,"Charleston-North Charleston, SC"
16740,,00-0000,37330,49990,79830,2025,"Charlotte-Concord-Gastonia, NC-SC"
16820,,00-0000,37860,55180,85600,2025,"Charlottesville, VA"
16860,,00-0000,35010,46700,67130,2025,"Chattanooga, TN-GA"
16940,,00-0000,37290,51540,75000,2025,"Cheyenne, WY"
16980,,00-0000,38480,54720,86670,2025,"Chicago-Naperville-Elgin, IL-IN"
17020,,00-0000,37180,48050,75970,2025,"Chico, CA"
17140,,00-0000,37300,50170,79310,2025,"Cincinnati, OH-KY-IN"
17300,,00-0000,33480,44860,61260,2025,"Clarksville, TN-KY"
17410,,00-0000,37240,50140,78990,2025,"Cleveland, OH"
17420,,00-0000,30920,40230,58920,2025,"Cleveland, TN"
17660,,00-0000,37320,47750,69630,2025,"Coeur d'Alene, ID"
17780,,00-0000,30540,44470,63680,2025,"College Station-Bryan, TX"
17820,,00-0000,39250,52710,82600,2025,"Colorado Springs, CO"
17860,,00-0000,35710,47260,71580,2025,"Columbia, MO"
17900,,00-0000,34950,46430,69250,2025,"Columbia, SC"
17980,,00-0000,30630,43540,64450,2025,"Columbus, GA-AL"
18020,,00-0000,36830,48470,72880,2025,"Columbus, IN"
18140,,00-0000,37800,51340,80200,2025,"Columbus, OH"
18580,,00-0000,30900,45350,66760,2025,"Corpus Christi, TX"
18700,,00-0000,40420,57680,85740,2025,"Corvallis, OR"
18880,,00-0000,35930,47510,75380,2025,"Crestview-Fort Walton Beach-Destin, FL"
19100,,00-0000,36800,51440,81840,2025,"Dallas-Fort Worth-Arlington, TX"
19140,,00-0000,34390,42210,60790,2025,"Dalton, GA"
19300,,00-0000,29540,38520,59540,2025,"Daphne-Fairhope-Foley, AL"
19340,,00-0000,36200,48550,75190,2025,"Davenport-Moline-Rock Island, IA-IL"
19430,,00-0000,36810,49980,79270,2025,"Dayton-Kettering-Beavercreek, OH"
19460,,00-0000,33690,46280,69630,2025,"Decatur, AL"
19500,,00-0000,37790,51290,74440,2025,"Decatur, IL"
19660,,00-0000,35000,44940,62540,2025,"Deltona-Daytona Beach-Ormond Beach, FL"
19740,,00-0000,45460,62320,99420,2025,"Denver-Aurora-Centennial, CO"
19780,,00-0000,37550,51820,78320,2025,"Des Moines-West Des Moines, IA"
19820,,00-0000,37880,52080,81700,2025,"Detroit-Warren-Dearborn, MI"
20020,,00-0000,29070,38170,59180,2025,"Dothan, AL"
20100,,00-0000,35460,46690,70150,2025,"Dover, DE"
20220,,00-0000,36950,48750,71780,2025,"Dubuque, IA"
20260,,00-0000,36800,50000,76710,2025,"Duluth, MN-WI"
20500,,00-0000,39990,60720,100130,2025,"Durham-Chapel Hill, NC"
20580,,00-0000,26330,35560,59930,2025,"Eagle Pass, TX"
20740,,00-0000,36230,48100,71300,2025,"Eau Claire, WI"
20940,,00-0000,35550,45140,74120,2025,"El Centro, CA"
21060,,00-0000,34260,46810,65660,2025,"Elizabethtown, KY"
21140,,00-0000,37380,48070,64740,2025,"Elkhart-Goshen, IN"
21300,,00-0000,36800,47850,70840,2025,"Elmira, NY"
21340,,00-0000,28930,39510,62570,2025,"El Paso, TX"
21420,,00-0000,30040,40500,61770,2025,"Enid, OK"
21500,,00-0000,32960,44460,64030,2025,"Erie, PA"
21660,,00-0000,38650,49680,74760,2025,"Eugene-Springfield, OR"
21780,,00-0000,35450,46540,68150,2025,"Evansville, IN"
21820,,00-0000,44200,61810,92390,2025,"Fairbanks-College, AK"
22020,,00-0000,38500,51050,75390,2025,"Fargo, ND-MN"
22140,,00-0000,34430,45820,65640,2025,"Farmington, NM"
22180,,00-0000,33480,45620,67810,2025,"Fayetteville, NC"
22220,,00-0000,34900,46610,70210,2025,"Fayetteville-Springdale-Rogers, AR"
22380,,00-0000,37310,47500,69100,2025,"Flagstaff, AZ"
22420,,00-0000,35100,45880,72780,2025,"Flint, MI"
22500,,00-0000,31190,43520,63160,2025,"Florence, SC"
22520,,00-0000,29530,39740,60290,2025,"Florence-Muscle Shoals, AL"
22540,,00-0000,37010,50340,73980,2025,"Fond du Lac, WI"
22660,,00-0000,40010,55310,82010,2025,"Fort Collins-Loveland, CO"
22900,,00-0000,30820,39560,58080,2025,"Fort Smith, AR-OK"
23060,,00-0000,36350,47700,70820,2025,"Fort Wayne, IN"
23420,,00-0000,36330,46910,74170,2025,"Fresno, CA"
23460,,00-0000,28480,36660,56950,2025,"Gadsden, AL"
23540,,00-0000,35730,47020,69940,2025,"Gainesville, FL"
23580,,00-0000,35970,45900,65740,2025,"Gainesville, GA"
23900,,00-0000,35420,46610,64310,2025,"Gettysburg, PA"
24020,,00-0000,37600,49090,71050,2025,"Glens Falls, NY"
24140,,00-0000,32720,40570,57440,2025,"Goldsboro, NC"
24220,,00-0000,37220,49760,73620,2025,"Grand Forks, ND-MN"
24260,,00-0000,36830,49410,63430,2025,"Grand Island, NE"
24300,,00-0000,37590,48510,73380,2025,"Grand Junction, CO"
24340,,00-0000,36960,47570,72000,2025,"Grand Rapids-Wyoming-Kentwood, MI"
24420,,00-0000,39560,50730,62090,2025,"Grants Pass, OR"
24500,,00-0000,35870,46510,65910,2025,"Great Falls, MT"
24540,,00-0000,42530,55070,76410,2025,"Greeley, CO"
24580,,00-0000,37680,49940,74730,2025,"Green Bay, WI"
24660,,00-0000,35370,46570,65610,2025,"Greensboro-High Point, NC"
24780,,00-0000,34590,46560,70620,2025,"Greenville, NC"
24860,,00-0000,34930,46580,69430,2025,"Greenville-Anderson-Greer, SC"
25020,,00-0000,21840,25260,37240,2025,"Guayama, PR"
25060,,00-0000,29840,43470,63330,2025,"Gulfport-Biloxi, MS"
25180,,00-0000,35680,47440,70560,2025,"Hagerstown-Martinsburg, MD-WV"
25220,,00-0000,28170,38480,59430,2025,"Hammond, LA"
25260,,00-0000,36720,48470,76770,2025,"Hanford-Corcoran, CA"
25420,,00-0000,37090,49610,77200,2025,"Harrisburg-Carlisle, PA"
25500,,00-0000,35820,46110,65410,2025,"Harrisonburg, VA"
25540,,00-0000,40590,59940,96550,2025,"Hartford-West Hartford-East Hartford, CT"
25620,,00-0000,28690,37750,58600,2025,"Hattiesburg, MS"
25740,,00-0000,38220,55040,79740,2025,"Helena, MT"
25860,,00-0000,35080,45220,60650,2025,"Hickory-Lenoir-Morganton, NC"
25940,,00-0000,33440,43850,63500,2025,"Hilton Head Island-Bluffton-Port Royal, SC"
25980,,00-0000,33290,46670,64100,2025,"Hinesville, GA"
26140,,00-0000,32710,41360,60130,2025,"Homosassa Springs, FL"
26300,,00-0000,28780,36540,54540,2025,"Hot Springs, AR"
26380,,00-0000,30140,45610,63700,2025,"Houma-Bayou Cane-Thibodaux, LA"
26420,,00-0000,35640,49410,79260,2025,"Houston-Pasadena-The Woodlands, TX"
26580,,00-0000,31200,44600,64120,2025,"Huntington-Ashland, WV-KY-OH"
26620,,00-0000,36190,51740,89810,2025,"Huntsville, AL"
26820,,00-0000,35320,46800,74740,2025,"Idaho Falls, ID"
26900,,00-0000,37200,49340,77110,2025,"Indianapolis-Carmel-Greenwood, IN"
26980,,00-0000,36440,50060,77220,2025,"Iowa City, IA"
27060,,00-0000,40340,58130,83800,2025,"Ithaca, NY"
27100,,00-0000,36120,47760,74080,2025,"Jackson, MI"
27140,,00-0000,30390,42850,63140,2025,"Jackson, MS"
27180,,00-0000,34270,44790,60960,2025,"Jackson, TN"
27260,,00-0000,36860,48830,77600,2025,"Jacksonville, FL"
27340,,00-0000,29980,40230,59540,2025,"Jacksonville, NC"
27500,,00-0000,36950,48390,73010,2025,"Janesville-Beloit, WI"
27620,,00-0000,36620,48030,68620,2025,"Jefferson City, MO"
27740,,00-0000,31950,43480,61610,2025,"Johnson City, TN"
27780,,00-0000,31510,44110,62730,2025,"Johnstown, PA"
27860,,00-0000,30710,42240,60120,2025,"Jonesboro, AR"
27900,,00-0000,34140,44980,60770,2025,"Joplin, MO-KS"
27980,,00-0000,44370,57640,79030,2025,"Kahului-Wailuku, HI"
28020,,00-0000,36810,48510,75230,2025,"Kalamazoo-Portage, MI"
28100,,00-0000,35290,45830,65680,2025,"Kankakee, IL"
28140,,00-0000,37600,50820,78900,2025,"Kansas City, MO-KS"
28420,,00-0000,43650,57290,91550,2025,"Kennewick-Richland, WA"
28450,,00-0000,37310,48310,66760,2025,"Kenosha, WI"
28660,,00-0000,33700,46660,71840,2025,"Killeen-Temple, TX"
28700,,00-0000,34070,45240,63910,2025,"Kingsport-Bristol, TN-VA"
28740,,00-0000,37750,50020,75140,2025,"Kingston, NY"
28880,,00-0000,38470,50990,78410,2025,"Kiryas Joel-Poughkeepsie-Newburgh, NY"
28940,,00-0000,35370,47080,68890,2025,"Knoxville, TN"
29020,,00-0000,35720,48980,75930,2025,"Kokomo, IN"
29100,,00-0000,36920,48260,74300,2025,"La Crosse-Onalaska, WI-MN"
29180,,00-0000,29130,41780,61300,2025,"Lafayette, LA"
29200,,00-0000,36220,48780,71860,2025,"Lafayette-West Lafayette, IN"
29340,,00-0000,30440,45700,69490,2025,"Lake Charles, LA"
29420,,00-0000,35190,44230,60730,2025,"Lake Havasu City-Kingman, AZ"
29460,,00-0000,35430,46140,62610,2025,"Lakeland-Winter Haven, FL"
29540,,00-0000,36580,48210,70230,2025,"Lancaster, PA"
29620,,00-0000,37440,52800,79550,2025,"Lansing-East Lansing, MI"
29700,,00-0000,27290,37250,59560,2025,"Laredo, TX"
29740,,00-0000,31260,42070,64320,2025,"Las Cruces, NM"
29820,,00-0000,35490,46670,70350,2025,"Las Vegas-Henderson-North Las Vegas, NV"
29940,,00-0000,34790,47390,70820,2025,"Lawrence, KS"
30020,,00-0000,30530,42090,61240,2025,"Lawton, OK"
30140,,00-0000,36320,46500,65010,2025,"Lebanon, PA"
30300,,00-0000,37240,48300,66690,2025,"Lewiston, ID-WA"
30340,,00-0000,39050,49540,70200,2025,"Lewiston-Auburn, ME"
30460,,00-0000,36260,48620,75360,2025,"Lexington-Fayette, KY"
30500,,00-0000,39660,63990,111530,2025,"Lexington Park, MD"
30620,,00-0000,35530,47170,72610,2025,"Lima, OH"
30700,,00-0000,37290,49800,76340,2025,"Lincoln, NE"
30780,,00-0000,33370,45790,64840,2025,"Little Rock-North Little Rock-Conway, AR"
30860,,00-0000,35860,46360,66080,2025,"Logan, UT-ID"
30980,,00-0000,32330,45150,63280,2025,"Longview, TX"
31020,,00-0000,44970,57420,79000,2025,"Longview-Kelso, WA"
31080,,00-0000,39320,55850,93740,2025,"Los Angeles-Long Beach-Anaheim, CA"
31140,,00-0000,36960,48370,72040,2025,"Louisville/Jefferson County, KY-IN"
31180,,00-0000,29910,42130,63510,2025,"Lubbock, TX"
31340,,00-0000,34160,46190,66840,2025,"Lynchburg, VA"
31420,,00-0000,33110,45160,65850,2025,"Macon-Bibb County, GA"
31540,,00-0000,40990,58080,84110,2025,"Madison, WI"
31700,,00-0000,39400,56530,83200,2025,"Manchester-Nashua, NH"
31740,,00-0000,33040,45900,66480,2025,"Manhattan, KS"
31860,,00-0000,37500,49530,73640,2025,"Mankato, MN"
31900,,00-0000,34220,44700,62680,2025,"Mansfield, OH"
32420,,00-0000,21840,25270,37380,2025,"Mayaguez, PR"
32580,,00-0000,26020,35830,57300,2025,"McAllen-Edinburg-Mission, TX"
32780,,00-0000,39440,49900,72100,2025,"Medford, OR"
32820,,00-0000,36020,46890,70400,2025,"Memphis, TN-MS-AR"
32900,,00-0000,36870,47220,71210,2025,"Merced, CA"
33100,,00-0000,36480,48640,77570,2025,"Miami-Fort Lauderdale-West Palm Beach, FL"
33140,,00-0000,35170,45540,62360,2025,"Michigan City-La Porte, IN"
33220,,00-0000,36840,49340,81290,2025,"Midland, MI"
33260,,00-0000,38200,54480,80410,2025,"Midland, TX"
33340,,00-0000,37940,51160,79440,2025,"Milwaukee-Waukesha, WI"
33460,,00-0000,41830,59320,90120,2025,"Minneapolis-St. Paul-Bloomington, MN-WI"
33500,,00-0000,36590,48940,70100,2025,"Minot, ND"
33540,,00-0000,36920,47830,70750,2025,"Missoula, MT"
33660,,00-0000,33220,47000,68390,2025,"Mobile, AL"
33700,,00-0000,39070,50610,77510,2025,"Modesto, CA"
33740,,00-0000,28170,38150,58380,2025,"Monroe, LA"
33780,,00-0000,35390,46240,66820,2025,"Monroe, MI"
33860,,00-0000,31240,44950,64370,2025,"Montgomery, AL"
34060,,00-0000,34230,47350,74660,2025,"Morgantown, WV"
34100,,00-0000,33630,44280,60480,2025,"Morristown, TN"
34580,,00-0000,45020,59590,85180,2025,"Mount Vernon-Anacortes, WA"
34620,,00-0000,34100,44110,62310,2025,"Muncie, IN"
34740,,00-0000,35080,46060,64150,2025,"Muskegon-Norton Shores, MI"
34820,,00-0000,29380,37930,58650,2025,"Myrtle Beach-Conway-North Myrtle Beach, SC"
34900,,00-0000,43120,55210,81660,2025,"Napa, CA"
34940,,00-0000,37350,47800,71430,2025,"Naples-Marco Island, FL"
34980,,00-0000,37630,50390,77810,2025,"Nashville-Davidson--Murfreesboro--Franklin, TN"
35300,,00-0000,41150,60060,92150,2025,"New Haven, CT"
35380,,00-0000,31690,47290,74860,2025,"New Orleans-Metairie, LA"
35620,,00-0000,42560,61430,103500,2025,"New York-Newark-Jersey City, NY-NJ"
35660,,00-0000,35260,45980,66230,2025,"Niles, MI"
35840,,00-0000,36700,47440,70340,2025,"North Port-Bradenton-Sarasota, FL"
35980,,00-0000,38210,57370,86900,2025,"Norwich-New London-Willimantic, CT"
36100,,00-0000,34440,43990,60350,2025,"Ocala, FL"
36220,,00-0000,36250,48590,71990,2025,"Odessa, TX"
36260,,00-0000,36970,48900,76380,2025,"Ogden, UT"
36420,,00-0000,34600,47230,73500,2025,"Oklahoma City, OK"
36500,,00-0000,45720,61960,95640,2025,"Olympia-Lacey-Tumwater, WA"
36540,,00-0000,37740,49660,76860,2025,"Omaha, NE-IA"
36740,,00-0000,35800,46630,71170,2025,"Orlando-Kissimmee-Sanford, FL"
36780,,00-0000,38470,54060,76780,2025,"Oshkosh-Neenah, WI"
36980,,00-0000,33070,44960,63340,2025,"Owensboro, KY"
37100,,00-0000,39380,52510,82200,2025,"Oxnard-Thousand Oaks-Ventura, CA"
37140,,00-0000,33280,45860,66650,2025,"Paducah, KY-IL"
37340,,00-0000,36310,49030,79100,2025,"Palm Bay-Melbourne-Titusville, FL"
37460,,00-0000,34280,45030,64120,2025,"Panama City-Panama City Beach, FL"
37620,,00-0000,30010,42000,63230,2025,"Parkersburg-Vienna, WV"
37860,,00-0000,35010,46240,66040,2025,"Pensacola-Ferry Pass-Brent, FL"
37900,,00-0000,36560,49590,79630,2025,"Peoria, IL"
37980,,00-0000,37440,54310,84780,2025,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
38060,,00-0000,38780,51380,79220,2025,"Phoenix-Mesa-Chandler, AZ"
38240,,00-0000,31210,42920,62150,2025,"Pinehurst-Southern Pines, NC"
38300,,00-0000,36630,49650,77830,2025,"Pittsburgh, PA"
38340,,00-0000,39060,51860,78850,2025,"Pittsfield, MA"
38540,,00-0000,34570,45160,62020,2025,"Pocatello, ID"
38660,,00-0000,21910,26940,37850,2025,"Ponce, PR"
38860,,00-0000,43350,56960,79880,2025,"Portland-South Portland, ME"
38900,,00-0000,45320,60690,95640,2025,"Portland-Vancouver-Hillsboro, OR-WA"
38940,,00-0000,35730,46490,65380,2025,"Port St. Lucie, FL"
39150,,00-0000,36570,46330,64640,2025,"Prescott Valley-Prescott, AZ"
39300,,00-0000,38800,53680,81840,2025,"Providence-Warwick, RI-MA"
39340,,00-0000,36410,48010,76530,2025,"Provo-Orem-Lehi, UT"
39380,,00-0000,37460,48940,74470,2025,"Pueblo, CO"
39460,,00-0000,35670,45500,62170,2025,"Punta Gorda, FL"
