cbsa,name,year,households,median_household_income,household_income_p20,household_income_p40,household_income_p60,household_income_p80
42340,"Savannah, GA Metro Area",2018,142909,58178,24524.0,45987.0,73208.0,115495.0
42340,"Savannah, GA Metro Area",2019,142579,60371,24299.0,48645.0,73444.0,116500.0
42340,"Savannah, GA Metro Area",2021,160666,66245,26939.0,53939.0,81244.0,127435.0
42340,"Savannah, GA Metro Area",2022,163204,72098,27927.0,57214.0,86718.0,136200.0
42340,"Savannah, GA Metro Area",2023,165394,75196,32427.0,59503.0,92251.0,140095.0
42340,"Savannah, GA Metro Area",2024,163343,80518,35099.0,64213.0,100858.0,157545.0
42540,"Scranton--Wilkes-Barre, PA Metro Area",2005,228139,37225,,,,
42540,"Scranton--Wilkes-Barre, PA Metro Area",2006,226177,39934,16466.0,30606.0,49765.0,75820.0
42540,"Scranton--Wilkes-Barre, PA Metro Area",2007,227021,41945,17821.0,33184.0,51388.0,79927.0
42540,"Scranton--Wilkes-Barre, PA Metro Area",2008,229234,42025,18008.0,32427.0,52294.0,81829.0
42540,"Scranton--Wilkes-Barre, PA Metro Area",2009,232193,41823,17969.0,33083.0,52414.0,79984.0
42540,"Scranton--Wilkes-Barre, PA Metro Area",2010,225165,42368,18589.0,33278.0,52883.0,85486.0
42540,"Scranton--Wilkes-Barre, PA Metro Area",2011,227044,43901,18895.0,35221.0,54546.0,85174.0
42540,"Scranton--Wilkes-Barre, PA Metro Area",2012,225527,42883,18080.0,33140.0,53075.0,86030.0
42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",2013,223354,45333,18226.0,35341.0,56460.0,87135.0
42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",2014,220225,45257,18731.0,35475.0,56594.0,91662.0
42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",2015,221200,49670,19375.0,38027.0,61257.0,95950.0
42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",2016,220572,47422,19559.0,37074.0,60100.0,96981.0
42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",2017,223630,50891,21326.0,40295.0,64308.0,100470.0
42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",2018,227731,54115,21181.0,41985.0,66211.0,101252.0
42540,"Scranton--Wilkes-Barre, PA Metro Area",2019,230210,54304,23066.0,42282.0,66232.0,102527.0
42540,"Scranton--Wilkes-Barre, PA Metro Area",2021,233473,61174,24835.0,47857.0,75723.0,114401.0
42540,"Scranton--Wilkes-Barre, PA Metro Area",2022,235346,60537,24969.0,48564.0,76278.0,121119.0
42540,"Scranton--Wilkes-Barre, PA Metro Area",2023,236141,58834,22644.0,46001.0,74878.0,121776.0
42540,"Scranton--Wilkes-Barre, PA Metro Area",2024,238281,68079,28519.0,54026.0,83922.0,131251.0
42580,"Seaford, DE Micro Area",2005,70654,44942,,,,
42580,"Seaford, DE Micro Area",2006,73397,45876,20209.0,36237.0,57247.0,85559.0
42580,"Seaford, DE Micro Area",2007,74715,50976,21958.0,40717.0,62369.0,87679.0
42580,"Seaford, DE Micro Area",2008,74546,47426,22981.0,38287.0,58153.0,88699.0
42580,"Seaford, DE Micro Area",2009,73007,50729,24054.0,40982.0,60151.0,92735.0
42580,"Seaford, DE Micro Area",2010,74029,49006,22245.0,39480.0,57649.0,88810.0
42580,"Seaford, DE Micro Area",2011,74205,53644,24314.0,43685.0,64692.0,98994.0
42580,"Seaford, DE Micro Area",2012,77995,49471,21754.0,39220.0,62389.0,96651.0
42580,"Seaford, DE Micro Area",2023,111492,78061,37464.0,64437.0,91562.0,147721.0
42580,"Seaford, DE Micro Area",2024,114835,85258,38775.0,69109.0,101136.0,154997.0
42620,"Searcy, AR Micro Area",2005,27182,36551,,,,
42620,"Searcy, AR Micro Area",2006,27454,36259,16448.0,28134.0,44905.0,70866.0
42620,"Searcy, AR Micro Area",2007,26721,36859,18192.0,30415.0,44575.0,74504.0
42620,"Searcy, AR Micro Area",2008,28079,39047,15792.0,30598.0,48046.0,75596.0
42620,"Searcy, AR Micro Area",2009,28750,38161,19131.0,28964.0,45869.0,73366.0
42620,"Searcy, AR Micro Area",2010,29806,38326,15275.0,29314.0,46660.0,73161.0
42620,"Searcy, AR Micro Area",2011,30359,44626,15678.0,34299.0,59587.0,85889.0
42620,"Searcy, AR Micro Area",2012,29089,38853,16489.0,30676.0,51195.0,85385.0
42620,"Searcy, AR Micro Area",2013,29038,43643,16929.0,35505.0,54480.0,86716.0
42620,"Searcy, AR Micro Area",2014,29146,39340,15780.0,30093.0,54289.0,86664.0
42620,"Searcy, AR Micro Area",2015,28895,38986,15063.0,30406.0,52345.0,83179.0
42620,"Searcy, AR Micro Area",2016,28221,42844,19093.0,33860.0,52578.0,89492.0
42620,"Searcy, AR Micro Area",2017,29067,42443,20145.0,35701.0,58191.0,91744.0
42620,"Searcy, AR Micro Area",2018,29577,42270,18416.0,33627.0,54914.0,88735.0
42620,"Searcy, AR Micro Area",2019,28621,43399,19958.0,33986.0,57729.0,87992.0
42620,"Searcy, AR Micro Area",2021,29359,51402,23410.0,42799.0,63234.0,97908.0
42620,"Searcy, AR Micro Area",2022,29805,57015,21505.0,44915.0,68667.0,96664.0
42620,"Searcy, AR Micro Area",2023,30920,53688,22281.0,42102.0,72174.0,112823.0
42620,"Searcy, AR Micro Area",2024,31703,52537,19590.0,41154.0,68203.0,103213.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2005,1280591,54962,,,,
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2006,1293236,60663,27177.0,48651.0,73353.0,109514.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2007,1309665,63895,28845.0,51235.0,78440.0,116631.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2008,1341688,66465,30029.0,53087.0,80995.0,120953.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2009,1345187,64028,28984.0,51803.0,79179.0,119566.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2010,1353765,63088,27423.0,50576.0,77143.0,117150.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2011,1364274,64085,27970.0,50842.0,79349.0,122525.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2012,1375184,65677,28570.0,52232.0,81125.0,125911.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2013,1392337,67479,28759.0,52878.0,83856.0,130669.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2014,1406259,71273,30547.0,56552.0,88020.0,135468.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2015,1437222,75331,32534.0,60407.0,92258.0,142311.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2016,1464941,78612,34576.0,62448.0,96579.0,149887.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2017,1490337,82133,36277.0,66527.0,101896.0,156447.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2018,1526210,87910,39077.0,70541.0,107986.0,165655.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2019,1541245,94027,41159.0,74838.0,114122.0,179534.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2021,1584796,101721,42804.0,80316.0,124685.0,197502.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2022,1611580,106909,45847.0,84969.0,131612.0,213530.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2023,1627693,110744,47324.0,88922.0,137336.0,219396.0
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2024,1658652,112388,49357.0,90867.0,141544.0,231360.0
42680,"Sebastian-Vero Beach, FL Metro Area",2006,59550,43685,21238.0,35616.0,55538.0,89933.0
42680,"Sebastian-Vero Beach, FL Metro Area",2007,57334,46081,22875.0,35708.0,54458.0,82276.0
42680,"Sebastian-Vero Beach, FL Metro Area",2008,60427,46410,20768.0,38036.0,59764.0,98034.0
42680,"Sebastian-Vero Beach, FL Metro Area",2009,61398,42712,19768.0,34983.0,51062.0,82105.0
42680,"Sebastian-Vero Beach, FL Metro Area",2010,53151,47335,19740.0,35937.0,57460.0,91566.0
42680,"Sebastian-Vero Beach, FL Metro Area",2011,57515,39767,18511.0,31137.0,51475.0,91215.0
42680,"Sebastian-Vero Beach, FL Metro Area",2012,58950,40413,17159.0,31456.0,51448.0,87871.0
42680,"Sebastian-Vero Beach, FL Metro Area",2013,57435,42401,20858.0,34520.0,53765.0,90885.0
42680,"Sebastian-Vero Beach, FL Metro Area",2014,55618,46238,21315.0,34795.0,57468.0,100389.0
42680,"Sebastian-Vero Beach, FL Metro Area",2015,55494,49379,24316.0,40379.0,59474.0,96684.0
42680,"Sebastian-Vero Beach, FL Metro Area",2016,55427,49072,21421.0,40485.0,58969.0,96237.0
42680,"Sebastian-Vero Beach, FL Metro Area",2017,58044,49177,25108.0,41789.0,63454.0,103511.0
42680,"Sebastian-Vero Beach, FL Metro Area",2018,57636,57508,22287.0,43771.0,72852.0,113701.0
42680,"Sebastian-Vero Beach, FL Metro Area",2019,63917,59782,25562.0,45685.0,74044.0,116638.0
42680,"Sebastian-Vero Beach, FL Metro Area",2021,69974,58972,28338.0,50061.0,73700.0,122427.0
42680,"Sebastian-Vero Beach, FL Metro Area",2022,72199,67407,29743.0,52579.0,79719.0,140130.0
42680,"Sebastian-Vero Beach-West Vero Corridor, FL Metro Area",2023,72833,72920,30054.0,60229.0,85683.0,134022.0
42680,"Sebastian-Vero Beach-West Vero Corridor, FL Metro Area",2024,76308,79849,35115.0,64363.0,99828.0,163157.0
42700,"Sebring, FL Micro Area",2005,39437,30309,,,,
42700,"Sebring, FL Micro Area",2006,40989,32894,18418.0,28909.0,39606.0,60587.0
42700,"Sebring, FL Micro Area",2007,41295,33047,13645.0,27003.0,39203.0,60538.0
42700,"Sebring, FL Micro Area",2008,38894,31971,16284.0,27139.0,39065.0,61598.0
42700,"Sebring, FL Micro Area",2009,39062,33225,16858.0,27415.0,38859.0,58912.0
42700,"Sebring, FL Micro Area",2010,39675,34561,17264.0,28116.0,41380.0,62060.0
42700,"Sebring, FL Micro Area",2011,40123,33652,16981.0,28335.0,39804.0,61954.0
42700,"Sebring, FL Micro Area",2012,39112,34733,15133.0,27986.0,42706.0,67071.0
42700,"Sebring, FL Metro Area",2013,40368,33811,16539.0,28367.0,41923.0,67658.0
42700,"Sebring, FL Metro Area",2014,39288,36120,17581.0,29388.0,42819.0,65776.0
42700,"Sebring, FL Metro Area",2015,41116,34242,17607.0,28588.0,41919.0,65948.0
42700,"Sebring, FL Metro Area",2016,38808,36490,17585.0,30122.0,43226.0,64187.0
42700,"Sebring, FL Metro Area",2017,42948,35543,17483.0,28548.0,45388.0,71708.0
42700,"Sebring, FL Metro Area",2018,40573,39796,20396.0,31646.0,51949.0,79522.0
42700,"Sebring-Avon Park, FL Metro Area",2019,43351,48698,20212.0,39940.0,60060.0,85214.0
42700,"Sebring-Avon Park, FL Metro Area",2021,46166,48564,21092.0,38307.0,60298.0,89307.0
42700,"Sebring-Avon Park, FL Metro Area",2022,47706,52799,21424.0,40998.0,62073.0,102813.0
42700,"Sebring, FL Metro Area",2023,47278,51165,21068.0,42217.0,61517.0,97059.0
42700,"Sebring, FL Metro Area",2024,50610,57580,24868.0,48382.0,70728.0,100675.0
42860,"Seneca, SC Micro Area",2005,28647,38251,,,,
42860,"Seneca, SC Micro Area",2006,28087,39679,16535.0,30398.0,48806.0,76500.0
42860,"Seneca, SC Micro Area",2007,29267,40197,15541.0,30842.0,51119.0,78381.0
42860,"Seneca, SC Micro Area",2008,31240,41171,18071.0,34708.0,51059.0,80006.0
42860,"Seneca, SC Micro Area",2009,30958,36587,13665.0,27844.0,46823.0,76657.0
42860,"Seneca, SC Micro Area",2010,29783,42848,19056.0,33181.0,53534.0,82089.0
42860,"Seneca, SC Micro Area",2011,29728,41153,17399.0,30369.0,52758.0,75385.0
42860,"Seneca, SC Micro Area",2012,30688,37383,17795.0,28742.0,49609.0,80886.0
42860,"Seneca, SC Micro Area",2013,29866,40565,18564.0,32595.0,49637.0,79906.0
42860,"Seneca, SC Micro Area",2014,32113,35159,16267.0,28716.0,50218.0,76140.0
42860,"Seneca, SC Micro Area",2015,31488,43266,18771.0,33675.0,54688.0,83311.0
42860,"Seneca, SC Micro Area",2016,31498,43743,19690.0,35905.0,54200.0,93190.0
42860,"Seneca, SC Micro Area",2017,32189,50192,21375.0,39928.0,61679.0,97529.0
42860,"Seneca, SC Micro Area",2018,31612,47132,18460.0,34341.0,58334.0,97838.0
42860,"Seneca, SC Micro Area",2019,31530,48204,24117.0,39054.0,61885.0,102313.0
42860,"Seneca, SC Micro Area",2021,34023,50393,20937.0,38959.0,59407.0,100224.0
42860,"Seneca, SC Micro Area",2022,37516,55195,20448.0,44089.0,74567.0,128246.0
42860,"Seneca, SC Micro Area",2023,34416,67124,26070.0,50875.0,81385.0,129303.0
42860,"Seneca, SC Micro Area",2024,36684,66492,25211.0,49194.0,87315.0,140665.0
42940,"Sevierville, TN Micro Area",2005,31563,37598,,,,
42940,"Sevierville, TN Micro Area",2006,30893,39555,18339.0,30848.0,45613.0,70924.0
42940,"Sevierville, TN Micro Area",2007,31247,39552,18175.0,32248.0,51827.0,75400.0
42940,"Sevierville, TN Micro Area",2008,31220,39765,18556.0,30879.0,48316.0,77571.0
42940,"Sevierville, TN Micro Area",2009,31027,42099,19171.0,35676.0,50518.0,76780.0
42940,"Sevierville, TN Micro Area",2010,36141,40402,17444.0,30970.0,50578.0,75903.0
42940,"Sevierville, TN Micro Area",2011,35873,42066,18380.0,33183.0,53180.0,80547.0
42940,"Sevierville, TN Micro Area",2012,36334,43292,18888.0,34787.0,50712.0,79222.0
42940,"Sevierville, TN Micro Area",2013,36836,40715,18160.0,31764.0,52764.0,75667.0
42940,"Sevierville, TN Micro Area",2014,35072,39175,17897.0,31493.0,50006.0,82173.0
42940,"Sevierville, TN Micro Area",2015,37846,42107,21686.0,36004.0,54076.0,78823.0
42940,"Sevierville, TN Micro Area",2016,36098,45609,22652.0,37164.0,54239.0,77676.0
42940,"Sevierville, TN Micro Area",2017,36444,49963,25182.0,41116.0,57679.0,79306.0
42940,"Sevierville, TN Micro Area",2018,36861,47411,22466.0,38111.0,55628.0,88115.0
42940,"Sevierville, TN Micro Area",2019,37933,57741,22487.0,42501.0,67425.0,100059.0
42940,"Sevierville, TN Micro Area",2021,36670,50239,25383.0,41498.0,63041.0,103387.0
42940,"Sevierville, TN Micro Area",2022,42814,59315,25991.0,49204.0,72964.0,112407.0
42940,"Sevierville, TN Micro Area",2023,42727,59665,27393.0,48263.0,73619.0,111456.0
42940,"Sevierville, TN Micro Area",2024,42410,61683,25512.0,49559.0,76339.0,115348.0
43060,"Shawnee, OK Micro Area",2005,25356,33974,,,,
43060,"Shawnee, OK Micro Area",2006,24352,36411,14791.0,28939.0,47186.0,69948.0
43060,"Shawnee, OK Micro Area",2007,25397,38310,16262.0,30929.0,46471.0,73681.0
43060,"Shawnee, OK Micro Area",2008,24578,42652,19210.0,34720.0,48979.0,74647.0
43060,"Shawnee, OK Micro Area",2009,24470,38486,16352.0,28899.0,47028.0,69154.0
43060,"Shawnee, OK Micro Area",2010,26086,36795,16068.0,28929.0,46205.0,69346.0
43060,"Shawnee, OK Micro Area",2011,25663,42272,17534.0,31261.0,51805.0,91542.0
43060,"Shawnee, OK Micro Area",2012,26333,42440,17722.0,34299.0,52602.0,82070.0
43060,"Shawnee, OK Micro Area",2013,25894,45012,18277.0,35006.0,54173.0,80687.0
43060,"Shawnee, OK Micro Area",2014,25733,46839,19633.0,35036.0,55723.0,85364.0
43060,"Shawnee, OK Micro Area",2015,26111,43317,18285.0,34727.0,51669.0,81863.0
43060,"Shawnee, OK Micro Area",2016,25547,41716,20462.0,35116.0,52462.0,84270.0
43060,"Shawnee, OK Micro Area",2017,25877,48744,18836.0,36600.0,61026.0,92190.0
43060,"Shawnee, OK Micro Area",2018,26714,48776,19431.0,36892.0,58582.0,92821.0
43060,"Shawnee, OK Micro Area",2019,25655,53511,20726.0,41313.0,64917.0,99419.0
43060,"Shawnee, OK Micro Area",2021,26650,51451,22319.0,40485.0,63060.0,98833.0
43060,"Shawnee, OK Micro Area",2022,26887,50583,20176.0,38890.0,65628.0,101072.0
43060,"Shawnee, OK Micro Area",2023,27150,56579,21875.0,43294.0,70437.0,107906.0
43060,"Shawnee, OK Micro Area",2024,27318,61352,24215.0,48897.0,76785.0,121599.0
43100,"Sheboygan, WI Metro Area",2005,45216,51034,,,,
43100,"Sheboygan, WI Metro Area",2006,46575,46375,26255.0,38371.0,58122.0,82155.0
43100,"Sheboygan, WI Metro Area",2007,46763,52082,23261.0,41346.0,62422.0,86881.0
43100,"Sheboygan, WI Metro Area",2008,46191,51881,24592.0,42080.0,63297.0,90007.0
43100,"Sheboygan, WI Metro Area",2009,45804,52217,24939.0,41201.0,63945.0,90943.0
43100,"Sheboygan, WI Metro Area",2010,46153,49440,23346.0,40408.0,58640.0,88549.0
43100,"Sheboygan, WI Metro Area",2011,45977,50935,24682.0,41521.0,60477.0,89813.0
43100,"Sheboygan, WI Metro Area",2012,46653,51899,24237.0,41694.0,62190.0,90522.0
43100,"Sheboygan, WI Metro Area",2013,47295,50678,24500.0,41472.0,59950.0,90060.0
43100,"Sheboygan, WI Metro Area",2014,46504,54042,25186.0,44456.0,64697.0,95933.0
43100,"Sheboygan, WI Metro Area",2015,47438,57047,24797.0,46499.0,69233.0,101357.0
43100,"Sheboygan, WI Metro Area",2016,47652,54059,26684.0,45168.0,68782.0,100511.0
43100,"Sheboygan, WI Metro Area",2017,48347,58361,27339.0,45536.0,68557.0,99168.0
43100,"Sheboygan, WI Metro Area",2018,46308,60896,27487.0,50136.0,72740.0,109348.0
43100,"Sheboygan, WI Metro Area",2019,48691,60706,32658.0,51025.0,71468.0,105069.0
43100,"Sheboygan, WI Metro Area",2021,49416,62188,30544.0,51359.0,76293.0,117348.0
43100,"Sheboygan, WI Metro Area",2022,50534,62978,34883.0,56008.0,78644.0,119357.0
43100,"Sheboygan, WI Metro Area",2023,49852,72902,38562.0,62286.0,91182.0,132736.0
43100,"Sheboygan, WI Metro Area",2024,50118,71992,35168.0,56343.0,90836.0,129768.0
43140,"Shelby, NC Micro Area",2005,37927,34628,,,,
43140,"Shelby, NC Micro Area",2006,36260,36582,15348.0,28104.0,46613.0,72415.0
43140,"Shelby, NC Micro Area",2007,36611,36045,14048.0,26822.0,45306.0,68598.0
43140,"Shelby, NC Micro Area",2008,38503,36748,15930.0,30117.0,46434.0,72406.0
43140,"Shelby, NC Micro Area",2009,38804,37902,16390.0,30130.0,46195.0,72517.0
43140,"Shelby, NC Micro Area",2010,37208,38282,14415.0,29333.0,48246.0,71398.0
43140,"Shelby, NC Micro Area",2011,36513,35753,14022.0,26817.0,45079.0,76819.0
43140,"Shelby, NC Micro Area",2012,36818,35547,13561.0,25231.0,46808.0,71035.0
43140,"Shelby, NC Micro Area",2013,38409,40581,16815.0,30100.0,49781.0,77158.0
43140,"Shelby, NC Micro Area",2014,37038,37433,15579.0,29294.0,47567.0,71991.0
43140,"Shelby, NC Micro Area",2015,36291,38885,15753.0,31818.0,47340.0,75554.0
43140,"Shelby, NC Micro Area",2016,36405,36992,12855.0,30006.0,45990.0,78565.0
43140,"Shelby, NC Micro Area",2017,39609,37205,16289.0,29196.0,45059.0,73283.0
43140,"Shelby, NC Micro Area",2018,34574,40690,16513.0,33952.0,55272.0,84773.0
43140,"Shelby, NC Micro Area",2019,30599,44987,17999.0,35871.0,55034.0,89259.0
43140,"Shelby, NC Micro Area",2021,40296,47150,21529.0,37205.0,58715.0,94637.0
43140,"Shelby, NC Micro Area",2022,38712,51470,22230.0,40329.0,65467.0,105553.0
43140,"Shelby-Kings Mountain, NC Micro Area",2023,39314,62186,26746.0,49980.0,74480.0,121529.0
43140,"Shelby-Kings Mountain, NC Micro Area",2024,39088,60966,25991.0,48845.0,75975.0,115273.0
43220,"Shelton, WA Micro Area",2018,25864,58094,23798.0,47625.0,71520.0,97024.0
43220,"Shelton, WA Micro Area",2019,24820,63983,31597.0,55239.0,81149.0,123041.0
43220,"Shelton, WA Micro Area",2021,25036,77070,27344.0,60679.0,93183.0,131842.0
43220,"Shelton, WA Micro Area",2022,27099,80139,37830.0,63429.0,100203.0,151093.0
43220,"Shelton, WA Micro Area",2023,25161,74508,30770.0,60328.0,93298.0,141529.0
43220,"Shelton, WA Micro Area",2024,28225,88999,40806.0,69882.0,106980.0,156591.0
43300,"Sherman-Denison, TX Metro Area",2005,43113,38877,,,,
43300,"Sherman-Denison, TX Metro Area",2006,45202,43328,20131.0,34934.0,53514.0,80598.0
43300,"Sherman-Denison, TX Metro Area",2007,43556,44802,22140.0,38456.0,56114.0,85824.0
43300,"Sherman-Denison, TX Metro Area",2008,44588,45882,20832.0,35147.0,54918.0,88083.0
43300,"Sherman-Denison, TX Metro Area",2009,46019,43261,19930.0,35875.0,51185.0,81807.0
43300,"Sherman-Denison, TX Metro Area",2010,44885,45577,19416.0,35236.0,57673.0,83814.0
43300,"Sherman-Denison, TX Metro Area",2011,46447,44574,18661.0,35014.0,56071.0,86812.0
43300,"Sherman-Denison, TX Metro Area",2012,47770,47475,20776.0,36500.0,58372.0,90056.0
43300,"Sherman-Denison, TX Metro Area",2013,46311,44378,18993.0,35769.0,55645.0,86731.0
43300,"Sherman-Denison, TX Metro Area",2014,46621,52058,20565.0,40220.0,67145.0,92071.0
43300,"Sherman-Denison, TX Metro Area",2015,47538,48126,20508.0,36937.0,61054.0,98398.0
43300,"Sherman-Denison, TX Metro Area",2016,47135,52095,22723.0,42382.0,63798.0,97016.0
43300,"Sherman-Denison, TX Metro Area",2017,49176,56718,23336.0,42464.0,73291.0,103247.0
43300,"Sherman-Denison, TX Metro Area",2018,48963,51158,24680.0,42873.0,64938.0,99350.0
43300,"Sherman-Denison, TX Metro Area",2019,49024,57476,24481.0,43213.0,68126.0,107596.0
43300,"Sherman-Denison, TX Metro Area",2021,56005,62919,28866.0,51654.0,77700.0,127581.0
43300,"Sherman-Denison, TX Metro Area",2022,54309,66106,30917.0,52265.0,81930.0,136336.0
43300,"Sherman-Denison, TX Metro Area",2023,56267,69019,33239.0,52590.0,91402.0,146645.0
43300,"Sherman-Denison, TX Metro Area",2024,60472,72260,31425.0,59341.0,90097.0,140915.0
43320,"Show Low, AZ Micro Area",2008,36400,41090,17420.0,31008.0,53508.0,80313.0
43320,"Show Low, AZ Micro Area",2009,35112,34547,13578.0,27060.0,42956.0,70621.0
43320,"Show Low, AZ Micro Area",2010,34891,40623,11980.0,28846.0,51983.0,77238.0
43320,"Show Low, AZ Micro Area",2011,33305,30937,13558.0,24167.0,40650.0,67617.0
43320,"Show Low, AZ Micro Area",2012,35488,34298,13076.0,26305.0,42968.0,65002.0
43320,"Show Low, AZ Micro Area",2013,34147,38400,12890.0,28525.0,49036.0,77557.0
43320,"Show Low, AZ Micro Area",2014,33236,34600,12131.0,25518.0,44937.0,71537.0
43320,"Show Low, AZ Micro Area",2015,33772,37833,13725.0,27145.0,49681.0,76258.0
43320,"Show Low, AZ Micro Area",2016,33587,36998,13996.0,28127.0,46971.0,78054.0
43320,"Show Low, AZ Micro Area",2017,36094,41295,13565.0,31849.0,50868.0,87769.0
43320,"Show Low, AZ Micro Area",2018,34285,40463,15263.0,32548.0,50661.0,81676.0
43320,"Show Low, AZ Micro Area",2019,38732,38897,18185.0,31182.0,49718.0,84585.0
43320,"Show Low, AZ Micro Area",2021,40087,49449,18970.0,37715.0,59476.0,89657.0
